
23	0.03
23	0.03
23	0.02
23	0.02
23	0.03
23	0.03
23	0.03
23	0.02
23	0.03
23	0.03
23	0.03
23	0.03
23	0.03
23	0.02
23	0.02
23	0.02
23	0.02
23	0.03
23	0.03
23	0.02
24	0.04
24	0.04
24	0.04
24	0.04
24	0.03
24	0.04
24	0.03
24	0.04
24	0.04
24	0.04
24	0.03
24	0.03
24	0.03
24	0.02
24	0.03
24	0.03
24	0.03
24	0.03
24	0.03
24	0.03
25	0.03
25	0.03
25	0.03
25	0.03
25	0.03
25	0.03
25	0.03
25	0.03
25	0.03
25	0.03
25	0.03
25	0.03
25	0.04
25	0.03
25	0.02
25	0.03
25	0.03
25	0.03
25	0.04
25	0.03
26	0.03
26	0.03
26	0.03
26	0.03
26	0.03
26	0.02
26	0.03
26	0.03
26	0.03
26	0.03
26	0.02
26	0.03
26	0.03
26	0.03
26	0.03
26	0.03
26	0.02
26	0.03
26	0.03
26	0.03
27	0.03
27	0.04
27	0.03
27	0.03
27	0.04
27	0.05
27	0.03
27	0.03
27	0.04
27	0.02
27	0.03
27	0.03
27	0.03
27	0.03
27	0.03
27	0.03
27	0.03
27	0.03
27	0.03
27	0.04
28	0.03
28	0.03
28	0.03
28	0.03
28	0.03
28	0.03
28	0.04
28	0.04
28	0.04
28	0.05
28	0.03
28	0.03
28	0.03
28	0.04
28	0.04
28	0.03
28	0.03
28	0.04
28	0.03
28	0.03
29	0.04
29	0.03
29	0.04
29	0.03
29	0.04
29	0.04
29	0.04
29	0.03
29	0.03
29	0.04
29	0.04
29	0.03
29	0.03
29	0.05
29	0.04
29	0.03
29	0.03
29	0.04
29	0.04
29	0.05
3	0.02
3	0.02
3	0.02
3	0.02
3	0.02
3	0.03
3	0.03
3	0.02
3	0.03
3	0.02
3	0.02
3	0.02
3	0.02
3	0.02
3	0.02
3	0.02
3	0.02
3	0.03
3	0.03
3	0.01
4	0.02
4	0.02
4	0.03
4	0.02
4	0.02
4	0.02
4	0.02
4	0.02
4	0.02
4	0.02
4	0.03
4	0.02
4	0.02
4	0.02
4	0.02
4	0.03
4	0.02
4	0.03
4	0.03
4	0.02
5	0.02
5	0.03
5	0.02
5	0.02
5	0.02
5	0.03
5	0.02
5	0.02
5	0.02
5	0.02
5	0.02
5	0.02
5	0.02
5	0.02
5	0.02
5	0.02
5	0.02
5	0.02
5	0.03
5	0.02
6	0.03
6	0.03
6	0.03
6	0.03
6	0.02
6	0.02
6	0.02
6	0.02
6	0.02
6	0.02
6	0.03
6	0.02
6	0.02
6	0.02
6	0.02
6	0.03
6	0.03
6	0.02
6	0.02
6	0.02
7	0.03
7	0.03
7	0.02
7	0.02
7	0.02
7	0.02
7	0.02
7	0.02
7	0.02
7	0.02
7	0.02
7	0.02
7	0.02
7	0.02
7	0.02
7	0.02
7	0.02
7	0.03
7	0.02
7	0.03
8	0.03
8	0.02
8	0.02
8	0.04
8	0.03
8	0.02
8	0.02
8	0.02
8	0.02
8	0.02
8	0.02
8	0.02
8	0.02
8	0.02
8	0.02
8	0.02
8	0.02
8	0.02
8	0.02
8	0.02
9	0.03
9	0.02
9	0.03
9	0.02
9	0.02
9	0.02
9	0.03
9	0.03
9	0.02
9	0.02
9	0.02
9	0.02
9	0.03
9	0.02
9	0.03
9	0.02
9	0.02
9	0.03
9	0.02
9	0.02
